151,eecde,true,07/02/1000
151,aidbd,false,15/05/1000
155,cfbib,true,29/06/1000
158,hbihd,false,13/08/1000
159,aiicf,true,26/08/1000
160,ihhah,false,29/10/1000
160,eehac,false,27/10/1000
160,ddihf,false,17/02/1000
161,iaeab,false,23/06/1000
161,hefec,false,09/02/1000
162,bhefb,false,24/01/1000
165,ihheb,true,22/08/1000
165,dcdda,true,21/10/1000
165,bihda,false,05/05/1000
167,aabii,true,25/02/1000
167,hdbhf,false,11/10/1000
168,hfbhf,true,04/12/1000
171,hbchh,false,09/07/1000
171,aebda,false,27/08/1000
173,hdhbf,true,24/03/1000
174,babhc,false,21/01/1000
174,aahac,false,07/01/1000
175,biaha,false,23/10/1000
178,ifhba,true,05/04/1000
178,ebfeb,true,14/05/1000
178,ihfeh,false,29/07/1000
180,baefe,false,04/11/1000
182,feffd,true,08/08/1000
182,abeef,false,02/04/1000
183,ffeab,false,04/12/1000
184,hebae,true,28/09/1000
184,dadff,true,27/11/1000
187,ieeih,true,07/12/1000
187,afecb,true,10/12/1000
189,bdfea,true,22/07/1000
189,faeea,false,30/03/1000
191,cehde,true,26/01/1000
191,ehade,false,05/10/1000
191,bbafa,false,09/11/1000
193,fehhc,false,25/12/1000
195,dccch,false,06/05/1000
198,eddch,true,13/04/1000
198,faiah,false,15/10/1000
198,adhcf,false,04/08/1000
199,cbhei,true,23/04/1000
200,dbaff,true,31/08/1000
201,cehed,true,30/05/1000
201,cdcai,true,15/10/1000
202,hdfch,true,31/06/1000
202,ibfic,false,18/07/1000
204,dfeif,false,25/03/1000
204,bdecb,false,20/10/1000
206,ebhid,true,30/06/1000
206,afifc,false,01/04/1000
207,didfa,true,07/12/1000
207,dcihh,true,31/12/1000
209,biafa,false,27/02/1000
212,iefih,true,30/03/1000
212,deiai,true,19/02/1000
212,ifbde,false,30/02/1000
212,hhhia,false,08/05/1000
213,dacff,true,19/07/1000
214,biece,true,20/12/1000
216,ecici,true,05/10/1000
216,achcb,false,07/04/1000
217,cfcca,true,01/01/1000
217,bafei,true,30/06/1000
217,caaff,false,04/09/1000
219,bbcci,true,22/07/1000
219,baicf,false,17/07/1000
222,ahhff,true,27/01/1000
222,dhiei,false,03/08/1000
224,acehf,true,05/03/1000
225,ehahc,true,31/03/1000
225,diieb,false,17/03/1000
227,cbfff,false,22/09/1000
229,hiheh,false,18/10/1000
229,abhch,false,12/08/1000
230,defdc,true,20/11/1000
231,bbibd,true,06/09/1000
231,chicc,false,05/09/1000
233,daiae,false,11/09/1000
234,ddfii,true,10/08/1000
234,bbcad,false,18/05/1000
234,abdha,false,09/01/1000
237,dhbcb,false,08/12/1000
240,icidf,false,19/11/1000
242,cfcef,true,12/10/1000
244,eaiih,true,03/12/1000
245,chfeb,true,27/10/1000
246,hhfbd,true,19/06/1000
247,idafc,true,25/02/1000
247,ifbbh,false,24/04/1000
248,fefbb,false,08/09/1000
253,difii,false,22/07/1000
254,haihc,true,04/12/1000
254,ebhhd,false,02/11/1000
255,ccbae,false,28/05/1000
256,bhcbe,true,14/01/1000
258,fichh,true,03/10/1000
258,feadh,true,31/08/1000
260,ddbhe,true,02/10/1000
261,ibhcb,true,09/06/1000
261,bacec,false,09/09/1000
262,ihadh,false,30/06/1000
263,ibbdf,true,24/09/1000
263,ebdbf,true,02/09/1000
263,ieafc,false,01/05/1000
264,ehhai,true,29/06/1000
265,bhibc,true,25/05/1000
265,bhffc,true,01/05/1000
266,caefi,true,12/02/1000
267,ihdhf,true,18/11/1000
267,cbeaa,false,06/01/1000
267,aibce,false,04/02/1000
268,edaic,true,07/01/1000
268,afide,true,17/06/1000
271,iecea,true,21/11/1000
271,cfaac,true,02/01/1000
273,hihbe,false,30/02/1000
274,eahhc,true,13/06/1000
275,idcfe,false,11/06/1000
275,beiaf,false,15/04/1000
277,eaide,true,26/11/1000
278,dabah,false,30/12/1000
280,dehdd,true,06/03/1000
280,bicde,false,15/05/1000
281,bbfhf,false,06/07/1000
283,cdhcc,true,06/05/1000
284,bfdhh,true,05/05/1000
285,fccei,true,11/02/1000
285,hbbhh,false,14/10/1000
287,dedae,true,18/03/1000
287,idhia,false,11/03/1000
289,hbacd,true,30/04/1000
289,ehedi,true,17/03/1000
289,acdhf,false,12/06/1000
291,cdhaa,false,18/11/1000
294,acidd,true,06/10/1000
294,iacde,false,20/03/1000
295,ehiib,true,03/08/1000
297,eadcc,true,18/12/1000
297,ieach,false,09/08/1000
298,ebdie,false,23/08/1000
299,iaahd,true,30/07/1000
299,fcfab,true,28/10/1000
300,hbfah,true,04/05/1000
300,aeahe,false,23/04/1000
301,ccbia,true,26/08/1000
302,ciahb,true,04/06/1000
303,cbbhi,true,15/05/1000
303,iecbh,false,13/02/1000
303,fibea,false,14/02/1000
304,ehebb,true,04/08/1000
305,fahdh,true,03/11/1000
306,ddbdc,true,12/11/1000
306,hehdf,false,01/06/1000
306,hfafe,false,13/12/1000
307,aaaif,true,07/09/1000
309,iabih,true,10/12/1000
311,fibdh,true,11/07/1000
311,bddei,true,18/04/1000
311,fdihb,false,12/03/1000
313,aehff,true,12/09/1000
314,ahfai,false,30/06/1000
316,hdccd,true,13/07/1000
316,fbfib,true,28/02/1000
320,difei,true,26/01/1000
321,bihfb,false,25/06/1000
321,adedd,false,28/04/1000
323,hhehb,true,17/03/1000
323,eihef,false,12/12/1000
324,cciad,true,15/11/1000
324,bdeed,false,22/01/1000
325,ffifc,true,27/06/1000
326,dhcib,true,25/03/1000
326,ihbfi,false,24/11/1000
326,cfcah,false,28/04/1000
327,faafi,true,31/11/1000
328,ibhhe,false,09/09/1000
331,eehae,false,08/09/1000
335,iedcd,false,17/10/1000
337,hdice,false,14/01/1000
337,fbffc,false,13/05/1000
339,dibaa,true,19/05/1000
339,ecece,false,14/12/1000
340,ceafa,false,11/11/1000
341,ehfhi,false,23/09/1000
342,adihd,false,20/10/1000
344,hfhdh,false,28/05/1000
345,aehdc,false,11/12/1000
346,hahcb,true,01/02/1000
348,bccea,false,11/04/1000
349,ibieb,true,14/11/1000
350,ehefh,false,04/01/1000
352,iceia,true,23/01/1000
352,dbhdf,false,18/09/1000
353,hfdff,true,27/06/1000
353,cibfb,false,31/08/1000
355,hiahh,true,22/03/1000
355,adhbb,true,06/09/1000
355,bcceh,false,08/10/1000
357,eehfe,false,29/12/1000
358,bfbde,false,18/05/1000
359,bcade,false,04/06/1000
360,eccfh,true,18/06/1000
361,chfai,false,06/01/1000
364,hiahf,true,26/05/1000
364,fcdhf,false,30/12/1000
365,fdfaf,false,25/02/1000
368,iffbd,false,09/03/1000
368,ciedf,false,08/06/1000
369,feecd,true,05/03/1000
372,cafib,true,09/04/1000
373,dfbbi,true,21/04/1000
373,aidbc,false,17/09/1000
375,ififh,true,21/03/1000
375,edieb,false,13/11/1000
375,cdbce,false,03/08/1000
376,bhhcf,false,30/12/1000
377,hdddf,false,01/04/1000
377,bdfhc,false,17/08/1000
378,facaf,true,13/10/1000
379,ebhdc,true,21/10/1000
379,hefae,false,14/09/1000
380,eahbe,true,30/11/1000
380,bbhhe,false,09/07/1000
382,iihci,true,30/11/1000
382,cceda,false,04/10/1000
383,eiibe,true,28/11/1000
383,ffhdf,false,23/10/1000
387,idiec,true,31/05/1000
387,fihee,true,01/09/1000
387,acibh,false,05/05/1000
388,hahfi,false,26/11/1000
389,feahh,true,02/10/1000
389,diaab,false,07/02/1000
390,hbfie,true,15/07/1000
390,haida,false,17/06/1000
391,hdhfe,true,17/11/1000
393,dhdic,true,31/11/1000
395,dcbff,true,26/05/1000
395,bihdi,true,16/06/1000
396,eabdf,false,21/03/1000
397,ieiih,false,06/12/1000
398,ecdbb,false,07/05/1000
399,iheae,false,19/11/1000
399,bcbab,false,05/04/1000
401,chhcc,false,20/12/1000
403,hicbh,false,25/11/1000
404,baehd,false,10/03/1000
405,bacfb,true,03/07/1000
405,icehi,false,21/06/1000
406,cceca,true,31/05/1000
406,aiecf,false,05/05/1000
407,dfbce,true,15/12/1000
408,fdhdb,false,05/12/1000
409,aaaeh,true,09/09/1000
410,iefdi,false,20/07/1000
411,ccffh,false,06/07/1000
412,cahbd,false,11/09/1000
412,bfcdf,false,20/06/1000
414,fiief,true,25/01/1000
414,dfcee,false,12/09/1000
414,cdhdh,false,16/02/1000
415,edfii,true,25/08/1000
416,chdha,true,09/08/1000
416,cfacf,true,01/11/1000
416,bieah,false,27/04/1000
418,diaah,true,11/03/1000
418,cdcbf,true,10/07/1000
419,dehef,true,14/08/1000
419,dabcb,false,31/11/1000
420,aeeai,false,11/03/1000
422,icihh,false,11/08/1000
423,fidcd,true,19/03/1000
423,dchdh,true,12/01/1000
423,bbaic,true,04/05/1000
423,bicch,false,30/08/1000
425,fefhe,false,28/06/1000
425,bbiib,false,14/09/1000
426,chfih,true,10/04/1000
426,efaei,false,23/08/1000
426,bcdac,false,27/12/1000
427,adbda,false,20/08/1000
430,cdceh,true,24/05/1000
431,cihbb,true,24/10/1000
431,idacf,false,13/03/1000
432,iaafb,false,10/03/1000
434,iadha,false,27/12/1000
435,decee,true,07/09/1000
435,hddbe,false,06/10/1000
435,chcbe,false,03/09/1000
436,hiffa,false,02/07/1000
439,aiddi,true,06/07/1000
440,bccah,true,18/06/1000
441,eefhe,true,03/11/1000
441,deibb,false,21/07/1000
442,cbhhh,true,29/06/1000
446,ihbii,true,24/07/1000
447,eceef,true,11/09/1000
447,hddeb,false,23/12/1000
449,hcbdf,true,28/10/1000
450,ibdic,true,09/05/1000
450,aidfa,true,28/02/1000
451,diich,true,23/06/1000
451,ccehe,true,02/01/1000
451,fdiab,false,26/09/1000
454,faaac,false,04/11/1000
454,baaia,false,09/05/1000
456,fdica,true,26/09/1000
457,dfhhe,true,15/05/1000
458,ifiah,true,01/02/1000
458,hfibh,true,11/10/1000
459,dehii,false,02/09/1000
459,aahfb,false,28/07/1000
460,hdbce,true,26/05/1000
461,edaee,false,21/08/1000
462,cccbh,true,04/10/1000
463,edbec,true,01/11/1000
463,adchi,true,29/10/1000
464,ceccc,true,16/06/1000
464,aebih,true,22/10/1000
466,ffefc,true,24/11/1000
466,cdcbe,true,30/04/1000
466,dcfhb,false,03/04/1000
467,cihch,true,28/09/1000
472,bidaa,true,03/02/1000
472,cabic,false,02/11/1000
475,hacaf,true,11/08/1000
477,ichac,true,31/10/1000
479,fdcai,true,19/07/1000
480,ificd,true,07/07/1000
480,ehihc,false,26/01/1000
481,fbiha,true,28/02/1000
481,ebadi,true,25/11/1000
481,dihhf,true,14/03/1000
483,idhfb,true,26/08/1000
483,daaec,false,04/12/1000
485,decad,true,26/02/1000
488,bafif,false,15/07/1000
490,fadbh,true,10/12/1000
491,dbdcf,true,28/09/1000
494,fafhf,false,31/12/1000
495,fedff,true,31/06/1000
497,fafde,false,21/02/1000
498,hfdbc,false,17/09/1000
498,bbcdb,false,03/03/1000
499,iiiid,true,23/01/1000
499,dhdbe,false,27/05/1000
500,hfbcf,true,13/07/1000
500,fahbf,true,07/04/1000
501,cehfb,false,02/09/1000
502,haaai,false,24/12/1000
503,cddha,false,13/11/1000
504,ehcbb,false,22/11/1000
504,cdbda,false,03/10/1000
505,hehec,false,24/09/1000
507,eciab,true,06/03/1000
507,fdaae,false,06/01/1000
507,eabdi,false,19/09/1000
509,ifdbf,true,11/07/1000
510,ahcbc,false,08/07/1000
511,fhhcc,false,15/11/1000
511,fcifb,false,12/08/1000
511,ceebd,false,04/08/1000
512,idehc,true,02/07/1000
512,ffbdf,true,09/07/1000
512,bddhh,false,24/03/1000
512,afddh,false,23/09/1000
513,ddhcd,false,27/06/1000
515,hieca,true,08/10/1000
517,hcehd,false,22/01/1000
517,abahh,false,03/05/1000
518,faiha,false,22/05/1000
522,bfbhh,true,29/04/1000
522,cbdaa,false,24/03/1000
524,hdfbd,false,29/12/1000
525,bebei,false,02/01/1000
528,efbhc,true,23/09/1000
529,ifdib,false,14/06/1000
530,bdihf,true,27/11/1000
530,hdhbe,false,20/03/1000
531,icehi,false,05/03/1000
534,iecih,true,31/05/1000
535,ehffi,false,14/12/1000
535,biidf,false,07/09/1000
537,dhacd,true,23/12/1000
538,hfceh,false,14/10/1000
539,caibb,false,09/10/1000
539,bahhi,false,19/05/1000
542,dcbhi,false,26/02/1000
543,baecb,true,20/09/1000
544,cicai,false,06/03/1000
546,ddaae,true,03/10/1000
546,dbhee,true,01/10/1000
548,fabfa,true,12/12/1000
548,afefa,true,29/07/1000
548,iiedh,false,22/08/1000
548,hcfda,false,24/01/1000
549,hhiah,true,01/06/1000
550,hhfbb,true,14/11/1000
550,hiccc,false,14/08/1000
550,decab,false,19/06/1000
551,ibaab,false,31/01/1000
551,hdedb,false,02/05/1000
552,ihedh,false,19/09/1000
553,ffibb,true,24/10/1000
554,fceaa,true,24/07/1000
556,iabia,false,29/08/1000
556,bahhc,false,11/04/1000
557,iebdf,true,05/01/1000
557,hcfae,true,13/01/1000
557,eebdh,false,24/09/1000
559,iiifd,false,14/08/1000
561,ibehi,false,02/03/1000
561,eeiea,false,12/11/1000
561,cibbd,false,26/08/1000
564,chhhh,true,18/10/1000
564,hbhbf,false,11/06/1000
567,faiaf,false,04/11/1000
570,ccaha,false,02/10/1000
571,bcabc,true,19/03/1000
572,iifih,true,01/08/1000
573,cbbhh,false,24/08/1000
574,idibf,true,27/02/1000
574,ihbia,false,19/10/1000
574,edffc,false,15/09/1000
577,afabb,true,08/09/1000
580,ediab,true,12/11/1000
580,aeide,false,30/11/1000
581,bdded,false,27/02/1000
582,biadi,true,03/12/1000
582,eiadh,false,01/03/1000
583,hheda,true,09/10/1000
586,ccice,true,09/02/1000
586,bffdh,true,01/09/1000
586,acbdh,true,12/11/1000
586,daiad,false,20/06/1000
586,aafae,false,25/09/1000
587,abhad,false,02/04/1000
588,cfief,true,21/06/1000
590,ebhda,false,16/05/1000
591,chbeb,false,25/04/1000
592,aaiab,false,23/06/1000
593,iibbi,true,17/08/1000
593,ddhfe,false,31/08/1000
594,dacfc,true,30/11/1000
594,fhcfa,false,25/03/1000
595,aedib,false,17/08/1000
596,chbii,true,10/02/1000
596,chfei,false,31/04/1000
597,beedd,true,14/10/1000
597,baafb,true,06/06/1000
597,cideb,false,03/09/1000
598,haedd,true,21/12/1000
598,feeha,false,12/02/1000
598,bbffb,false,19/07/1000
599,ebdad,false,26/01/1000
601,fdebe,false,28/07/1000
602,ecbdc,false,15/01/1000
602,biicd,false,02/09/1000
602,bbbch,false,05/07/1000
603,icfeh,false,24/04/1000
604,bbife,true,08/08/1000
604,difhi,false,17/05/1000
605,abchh,true,10/07/1000
606,cdbid,true,18/04/1000
607,bihia,true,12/01/1000
608,iided,false,31/07/1000
609,hcihc,false,09/02/1000
612,adfif,true,18/02/1000
614,eihdb,false,09/04/1000
618,ffdbh,false,09/07/1000
621,iiihi,false,20/07/1000
622,dabhb,false,14/06/1000
622,abdif,false,19/11/1000
623,fhdba,true,14/08/1000
624,hhbdd,true,29/02/1000
626,daefc,false,01/09/1000
627,cbhad,false,01/04/1000
628,hbeih,true,21/02/1000
629,fidfd,false,19/07/1000
631,dfdcd,false,05/09/1000
634,cdhdh,false,07/07/1000
635,cbhdc,true,14/02/1000
637,iefha,true,06/07/1000
637,haead,false,02/08/1000
637,eiifh,false,29/08/1000
642,ieefb,true,12/06/1000
644,fihed,true,21/01/1000
644,cecdi,false,09/08/1000
645,adade,true,20/01/1000
647,cdhbe,false,18/05/1000
649,eeaid,false,07/10/1000
650,deaca,true,19/05/1000
653,dcbcf,false,03/11/1000
654,abbie,true,25/09/1000
654,ehcid,false,12/08/1000
655,hihic,false,14/06/1000
655,hccaf,false,11/11/1000
655,dafcc,false,26/02/1000
658,deidb,false,26/07/1000
659,cdfcf,true,26/01/1000
660,dcebf,false,29/09/1000
660,dbddc,false,07/02/1000
660,cfdec,false,09/07/1000
660,bhfab,false,25/08/1000
661,bbbcc,true,11/02/1000
661,fchhh,false,06/07/1000
663,fhbda,true,28/03/1000
663,debcc,true,13/03/1000
663,dhfeb,false,07/02/1000
666,dhcci,false,26/08/1000
667,haeeb,true,03/03/1000
667,ecaaa,false,06/02/1000
675,cdafe,true,07/07/1000
675,bebhd,false,26/04/1000
677,acfae,false,01/08/1000
678,ihfhi,true,13/02/1000
678,haiie,true,07/11/1000
678,didca,true,02/08/1000
678,dbcei,false,24/08/1000
679,ihhbb,true,24/04/1000
680,adcfi,false,12/02/1000
681,hfhbh,false,10/03/1000
681,cafed,false,25/05/1000
682,hdhdd,true,17/10/1000
683,iicfe,true,11/10/1000
683,hihcb,true,05/09/1000
684,edffb,true,08/08/1000
686,eecfb,false,14/01/1000
687,ebcaa,false,25/08/1000
688,adiia,true,29/02/1000
688,bfdfa,false,03/12/1000
688,baiea,false,26/12/1000
688,ahehf,false,27/06/1000
689,dbdai,true,07/09/1000
689,ccchf,false,15/04/1000
691,becha,false,07/03/1000
693,heafd,true,11/10/1000
693,aicdh,true,17/03/1000
693,bhica,false,06/06/1000
693,abffe,false,18/08/1000
694,dicaf,true,15/04/1000
694,abbhc,false,20/04/1000
695,fiihf,false,23/08/1000
698,hcehh,false,19/09/1000
700,ccaii,false,08/07/1000
700,afcif,false,01/09/1000
701,iicda,true,26/11/1000
702,hdafi,true,24/09/1000
702,aeebf,true,09/01/1000
703,efich,false,10/04/1000
704,iifia,true,12/05/1000
705,ccabb,false,24/08/1000
706,ehedf,false,17/10/1000
706,efeia,false,29/07/1000
706,addcf,false,31/09/1000
708,ddaai,false,16/06/1000
710,baiih,true,06/10/1000
710,aaffe,false,19/03/1000
711,efdac,true,10/04/1000
714,hdehh,true,18/12/1000
716,ccbef,true,24/06/1000
717,eifaf,true,02/02/1000
717,adbah,true,11/03/1000
717,hdfic,false,13/08/1000
719,iidbh,false,07/09/1000
719,aaiah,false,26/05/1000
722,aahif,false,25/03/1000
723,bciid,false,02/09/1000
724,faaci,true,31/03/1000
724,acbea,true,12/07/1000
724,haidh,false,16/07/1000
724,aiebe,false,24/11/1000
726,ifaic,false,13/11/1000
727,ahfbi,true,23/12/1000
728,ieaca,false,04/03/1000
728,haief,false,31/10/1000
729,abeeb,true,25/12/1000
730,hieei,true,26/08/1000
730,eebbe,true,29/09/1000
730,ciehh,true,21/04/1000
730,edihb,false,31/07/1000
730,dciic,false,06/01/1000
731,eafch,true,03/02/1000
731,bicce,false,18/05/1000
732,ifice,true,29/08/1000
734,fhfid,false,06/06/1000
735,hhiab,false,25/12/1000
738,hehhc,true,19/12/1000
738,hafdb,true,14/07/1000
738,cdbde,false,24/02/1000
740,iabfe,true,19/07/1000
741,eicfe,true,13/08/1000
741,idhai,false,30/05/1000
742,faace,true,18/06/1000
742,edbef,true,21/08/1000
742,cfbcd,false,08/06/1000
743,fdacb,false,22/06/1000
743,eiabh,false,12/07/1000
744,ieech,true,15/05/1000
744,ceaic,true,29/06/1000
745,caebe,false,23/01/1000
746,cfeah,true,09/02/1000
746,ahcdi,true,16/07/1000
748,iebhf,false,16/11/1000
748,dffha,false,05/08/1000
748,baehd,false,04/08/1000
749,hafba,false,24/02/1000
749,ahbfd,false,17/11/1000
752,fdbce,true,31/09/1000
752,hdhae,false,05/06/1000
752,ffeef,false,01/05/1000
752,dcdhe,false,26/07/1000
753,hdfcb,true,08/12/1000
755,edafi,true,14/06/1000
756,fddhd,true,24/12/1000
756,diaab,true,17/08/1000
757,behdf,false,18/08/1000
758,fcaeb,true,12/08/1000
759,biddi,true,15/05/1000
760,fdcia,false,02/05/1000
761,bfbeb,false,29/12/1000
763,eaedb,false,28/03/1000
764,hhidd,true,15/03/1000
764,eeebd,false,22/11/1000
765,hbheb,true,31/06/1000
765,bbdhe,true,05/08/1000
766,ifbaa,false,15/06/1000
767,iaiba,false,27/08/1000
767,addbb,false,22/03/1000
768,abbee,true,24/06/1000
768,cebbf,false,31/06/1000
769,acafd,true,02/05/1000
769,adiie,true,05/03/1000
769,eebdc,false,22/06/1000
770,idahi,false,09/11/1000
771,iibcd,true,10/06/1000
772,dechi,true,03/03/1000
772,bchib,true,24/02/1000
772,cidbf,false,01/10/1000
773,hhbaa,false,13/04/1000
773,ceaab,false,07/12/1000
774,hecdh,true,17/03/1000
774,dbcff,true,10/08/1000
777,bechc,false,09/12/1000
778,afdhi,true,19/09/1000
779,efbef,true,24/03/1000
782,aadef,true,04/04/1000
783,ddfbf,false,30/04/1000
784,cdehi,true,17/10/1000
784,cbhih,true,23/07/1000
785,eehcf,true,14/06/1000
785,eiecb,false,04/02/1000
786,fbbbd,true,26/10/1000
786,ehhci,false,13/11/1000
787,iecib,true,09/02/1000
788,hhhai,false,16/01/1000
792,dedih,false,16/05/1000
794,ffbii,false,24/06/1000
794,afbhf,false,16/02/1000
795,ebfcc,false,07/05/1000
795,cfcab,false,05/11/1000
796,dadif,false,04/05/1000
797,iacbi,false,23/11/1000
798,fffae,false,03/10/1000
798,dbihh,false,30/01/1000
799,fecef,false,07/03/1000
801,ifcch,true,18/03/1000
803,eachd,true,19/11/1000
804,iafib,false,27/01/1000
805,hahbi,true,19/04/1000
805,dcbaf,false,27/11/1000
806,bdbbd,true,14/11/1000
806,cdihe,false,29/11/1000
807,iaddb,true,04/10/1000
807,ahddi,true,17/04/1000
810,acchb,true,10/07/1000
810,iefib,false,29/07/1000
813,hchbd,false,02/04/1000
815,iahdf,true,04/08/1000
817,eiahi,true,01/08/1000
817,aahid,true,10/12/1000
817,fichb,false,21/08/1000
819,bfeha,false,28/05/1000
820,aaeib,false,14/07/1000
821,hccch,true,19/05/1000
821,cibfc,false,08/12/1000
822,acbcb,false,19/04/1000
824,fifdi,true,25/04/1000
824,fffaa,false,31/10/1000
826,biccc,true,23/06/1000
827,hdfbi,true,31/11/1000
827,ffcce,false,27/09/1000
828,ccbia,true,18/07/1000
829,hhdhf,true,23/02/1000
829,afcdd,false,01/06/1000
830,chdhi,true,31/10/1000
831,cdafh,false,14/07/1000
832,hfeec,true,12/06/1000
833,ihbci,true,04/06/1000
835,edche,true,13/11/1000
838,dhbhi,true,25/12/1000
839,dhbef,true,04/10/1000
839,iaahe,false,02/10/1000
840,daehi,false,16/08/1000
848,daaif,true,10/06/1000
849,eacdc,true,25/03/1000
850,hhhdi,true,12/12/1000
853,aahae,false,22/08/1000
854,bcddh,true,14/08/1000
854,cbcbd,false,23/11/1000
855,hedca,false,01/04/1000
856,abfbc,false,11/02/1000
858,ehbdf,true,14/07/1000
858,dhhbi,false,19/09/1000
863,cfiac,false,04/08/1000
865,hffeh,true,19/07/1000
865,bbffd,false,23/11/1000
866,hidee,true,01/09/1000
866,eebdd,true,20/01/1000
866,fbiba,false,01/09/1000
869,dbcee,false,20/10/1000
